fecha,tweet,candidato,retweets,replies,likes,quotes,impresiones,valencia,emocion,postura,tono,amabilidad,legibilidad,controversialidad,informatividad,sensitivo
2023-05-23,"Edmond Mulet, candidato del partido Cabal a la presidencia de Guatemala, habla de la incertidumbre que se vive en el país ante el proceso electoral. 
 https://t.co/rO7suEOkzE",edmond mulet,0,0,0,0,445,neutro,incertidumbre,esperanza,informativo,0.8,0.9,0.2,0.9,False
2023-05-23,"Manuel Villacorta segura que los candidatos Edmond Mulet, Zury Ríos, Sandra Torres y Manuel Conde están preparando un fraude electoral. 

Escucha lo que dijo👇 https://t.co/UpsKwjIZHf",edmond mulet,40,15,128,5,13790,negativo,enojo,desaprobación,informativo,0.5,1.0,0.8,0.9,False
2023-05-23,"#LaUrnaNF🗳
CONTEXTOS| El partido CABAL es sinónimo de Edmond Mulet, su candidato a la presidencia. El origen de esta agrupación proviene del partido Humanista, que postuló al ‘doctor’ en 2015 para dirigir el Ejecutivo.
✍🏽 @sofismenchu 
📸 @EdwinBercian89 
https://t.co/omL9qWYqnG https://t.co/2CWHgzlG8q",edmond mulet,5,1,10,0,1607,neutro,otro,información,informativo,0.8,0.9,0.2,0.9,False
2023-05-23,"Y el maldito hipócrita pedófilo de Mulet lo niega.

Hay testimonios, hasta un libro de quienes fueron víctimas de este destructor de hogares.

Siempre amparado y escondido bajo las faldas de mami ONU (IS).

Mentiroso, falso, corrupto podrido sin alma.

 https://t.co/wpPxldNIj8",edmond mulet,11,0,18,1,655,negativo,enojo,desaprobación,agresivo,0.2,0.8,0.9,0.9,False
2023-05-22,"No se oyó suficiente que el ex vicepresidenciable de Zury Ríos votó a favor de permitir su inscripción, también el abogado de su papá, Luis Rosales, quien fue diputado de Valor.",zury rios,47,2,104,0,4300,negativo,enojo,desaprobación,informativo,0.5,0.8,0.6,0.9,False
2023-05-22,"Sí, no hay duda de que la confianza y popularidad de Zury Ríos (@ZuryxGuate) ya levantó de nuevo.

¿Los que le dieron “like” habrán sido los mismos que respondieron a la encuesta de RepúblicaGT (@republicagt)?

#VotemosMejor https://t.co/lS6dmplmna",zury rios,30,9,84,0,3268,positivo,esperanza,aprobación,informativo,0.8,0.9,0.4,0.8,False
2023-05-22,"#Noticias | #México🇲🇽
@ZuryxGuate, aspirante derechista a la presidencia de #Guatemala 🇬🇹 e hija de uno de los dictadores y genocidas más sanguinarios del continente, emprendió una campaña contra @lopezobrador_ para ""levantar"" su campaña 😡😡😡
https://t.co/fxpIdECwxf",zury rios,15,2,33,0,1341,negativo,enojo,desaprobación,agresivo,0.2,0.8,0.9,0.8,False
2023-05-22,"#Guatemala #Elecciones2023 

Nueva encuesta coloca a Zury Ríos como 1er lugar en el electorado guatemalteco
🗣️👉https://t.co/zBoia3HAhl https://t.co/gM6PKtLXYc",zury rios,0,0,0,0,92,positivo,esperanza,aprobación,informativo,1.0,1.0,0.2,0.9,False
2023-05-22,"La encuesta de @gii360 fue realizada en alianza con el diario digital  @republicagt dirigido por Rodrigo Arenas, acusado en 2015 de recibir  financiamiento Ilícito no registrado de empresarios, mismos  que hoy  patrocinan a Zury Rios.
Solo ud lo creen
😄 https://t.co/ZlpmKejNlh",zury rios,6,1,9,0,305,negativo,enojo,desaprobación,agresivo,0.2,0.8,0.9,0.8,False
2023-05-23,"Importante conversación sobre el plan 4-40, vacunación y la garantía de agua potable a todas las escuelas y centros de salud, entre nuestra candidata Zury Ríos y el Club Rotario Guatemala Sur. También hablaron sobre cómo se garantizará la seguridad en Guatemala. 
¡Este 25 de… https://t.co/BbPcVLs7B8 https://t.co/TkVC2eUhpp",zury rios,0,0,3,0,59,positivo,esperanza,aprobación,informativo,1.0,1.0,0.2,1.0,False
2023-05-23,Sería bueno un análisis para saber si hubo plagio en la tesis de Zury Ríos https://t.co/RTdzw5N0nL,zury rios,34,31,140,10,30264,neutro,preocupación,duda,informativo,0.8,0.9,0.6,0.8,False
2023-05-23,"ZURY RÍOS afirma que, desde el Congreso, se opuso al acuerdo de creación de CICIG por ""soberanía"".
Pero sus aliados Enrique Degenhart y Sandra Jovel entregaron la soberanía al gobierno de Donald Trump.
No a esta vende patria. https://t.co/dEeMoUnbf9",zury rios,13,0,21,0,727,negativo,enojo,desaprobación,agresivo,0.2,0.8,0.7,0.9,False
2023-05-23,"Zury Ríos recupera la confianza del electorado en Guatemala tras nuevo sondeo

El levantamiento de la información fue a nivel nacional y se realizó entre el 17 y 20 de mayo. También se evidencia que más del 61 % seguramente irá a votar en las elecciones del 25 de junio. https://t.co/s0mjN65djU",zury rios,1,3,7,0,845,positivo,esperanza,aprobación,informativo,1.0,1.0,0.2,1.0,False
2023-05-23,Se dan cuenta que hay mucha gente apoyando a Zury Ríos? O serán solo NetCenters? https://t.co/b6QS6VfNL5,zury rios,0,0,1,0,178,negativo,enojo,desaprobación,escéptico,0.5,1.0,0.8,0.8,False
2023-05-23,Zury Ríos y Mulet felices su jefe Giammatei esta asiendo campaña a favor de ellos pacto de corruptos nunca más. https://t.co/Si3xJyBxSx,zury rios,0,0,0,0,35,negativo,enojo,desaprobación,agresivo,0.2,0.8,0.9,0.8,False
2023-05-23,Zury Ríos de vdd q es un chiste 🫣🤡 https://t.co/Z9CxbbouMk,zury rios,0,0,0,0,83,negativo,disgusto,desaprobación,irónico,0.2,1.0,0.8,0.3,False
2023-05-23,"Proyecto que en Guatemala habrá un eventual Ballotage entre Zury Rios (Valor) y Sandra Torres (UNE), podría tratarse de la primera mandataria mujer de Guatemala y la Cuarta de Centroamérica",zury rios,0,0,0,0,61,neutro,esperanza,informativo,serio,0.8,0.9,0.3,0.9,False
2023-05-23,"No hay duda que esta coalición será un éxito. Realmente necesitamos funcionarios comprometidos y Zury Ríos y Héctor Cifuentes son el mejor equipo de trabajo. Mi voto para ustedes señores por favor no me fallen, yo confio en ambos. https://t.co/rFzzFZ5VI2",zury rios,0,0,1,0,38,positivo,esperanza,aprobación,informativo,0.9,0.8,0.2,0.9,False
2023-05-23,"¿Quiénes acompañan a Zury Ríos?
 https://t.co/InFCVGJt3j
ya no más votos para ellos, #adiosValorUnionista 
#eleccionesgt #elecciones2023gt #guatemala",zury rios,0,0,0,0,64,negativo,enojo,desaprobación,agresivo,0.5,1.0,0.8,0.9,False
2023-05-23,Manuel Fal Conde y la unidad católica https://t.co/kuSlBjcpLb,manuel conde,1,0,1,0,23,neutro,otro,indiferencia,informativo,0.8,1.0,0.2,0.5,False
2023-05-23,"Manuel de Santa Cruz recoge una anécdota muy curiosa. Al psicópata asesino de Serrano Suñer se le había metido entre ceja y ceja la idea de matar a Fal Conde. Siguiendo la táctica habitual, un pistolero a sueldo del Ministerio de Gobernación se encargaría de ello. Franco, cono... https://t.co/M3HMbWR90z",manuel conde,1,2,4,0,612,negativo,enojo,desaprobación,informativo,0.5,0.8,0.7,0.9,False
2023-05-23,Ni siquiera los demócratas cristianos más adictos al posibilismo pueden negar honradamente y sin vergüenza que Manuel Fal Conde sea el político más admirable del siglo XX español https://t.co/dPgwlexYlr,manuel conde,1,0,15,1,1055,positivo,admiración,aprobación,irónico,0.5,0.8,0.9,0.8,False
2023-05-23,"Si Manuel conde llega segunda vuelta, definitivamente Guatemala está llena de gente estúpida.",manuel conde,0,0,0,0,133,negativo,enojo,desaprobación,agresivo,0.2,1.0,0.9,0.8,False
2023-05-23,"Relectura. Manuel Fal Conde y la unidad católica: «A la inspiración de Fal Conde se debió aquella bella frase ANTE DIOS NUNCA SERÁS HÉROE ANÓNIMO, que fue símbolo de la religiosidad de la Cruzada y esperanza sobrenatural de los combatientes»
https://t.co/0XNMUZe1E5",manuel conde,9,0,19,0,376,positivo,esperanza,aprobación,informativo,0.8,0.9,0.2,0.9,False
2023-05-23,"¿Cuál es la verdadera razón de las primarias de la oposición?
G4 AD VP PJ UNT EEUU
María Corina Machado
Manuel Rosales
Henrique Capriles
El Conde del Guacharo 
Venezuela 
Comisión Nacional de Primaria 
Nicolás Maduro https://t.co/NGWyMxHLfF",manuel conde,0,0,1,0,91,neutro,otro,desconfianza,informativo,0.8,0.9,0.6,0.9,False
2023-05-23,"👉Hoy vamos a hablar de Manuel Fal Conde, el líder carlista que se enfrentó al franquismo.

¿Quieres saber más sobre su vida? 

¡Sigue leyendo!👇 https://t.co/aHbsCpCqOq",manuel conde,11,7,31,1,2476,neutro,otro,otro,informativo,1.0,1.0,0.0,1.0,False
2023-05-23,"Muchas gracias, Health Minister José Manuel Miñones Conde, for a very good meeting on @WHO's priorities for the next 5 years - health promotion and prevention, and investing in primary health care. We welcome #Spain's continuous commitment to #VaccinEquity. #WHA76 https://t.co/9E0HT35lHB",manuel conde,28,32,110,2,23603,positivo,agradecimiento,aprobación,informativo,1.0,1.0,0.0,1.0,False
2023-05-24,"En serio si van a votar por Sandra Torres o Carlos Pineda busquen ayuda psiquiátrica, bendiciones 😘",carlos pineda,0,1,13,0,1196,negativo,enojo,desaprobación,agresivo,0.2,0.9,0.8,0.7,False
2023-05-24,"#Actualización CARLOS PINEDA RECHAZA SEGURIDAD DE PNC. Carlos Pineda emitió un comunicado asegurando que no usará los recursos del Estado para su seguridad, agrega que su deseo es que los 16 policías asignados para su protección sean reubicados para la población guatemalteca. https://t.co/4XhOY6zWUI",carlos pineda,4,0,14,2,1271,negativo,enojo,desaprobación,informativo,0.5,0.8,0.4,0.9,True
2023-05-24,"Viendo todas las noticias de Carlos Pineda y analizando todo, el mismo se cagó en él literal vivía atacando a todos jajajajajja",carlos pineda,0,0,3,0,419,negativo,risa,desaprobación,humorístico,0.2,0.9,0.8,0.6,False
2023-05-24,"Es una mierda Carlos Pineda, aaah no esto ya es obra de la vida jajaja perdón ya me estaba acostumbrando. https://t.co/xs5H6dWeVV",carlos pineda,0,0,0,0,514,negativo,humorístico,desaprobación,humorístico,0.5,1.0,0.7,0.3,False
2023-05-24,"Carlos Pineda ya´stá muerto!
#BernardoArévalo!

https://t.co/52bdK1EP9U",carlos pineda,0,0,0,0,316,negativo,enojo,desaprobación,agresivo,0.2,1.0,0.8,0.2,False
2023-05-24,"#Política 🇬🇹 | Carlos Pineda solicita seguridad a Gobernación y le asignan 16 agentes de la Policía Nacional Civil (PNC).

Esto se sabe ⬇️  
https://t.co/qMdDCyXXn9",carlos pineda,0,4,3,2,5097,neutro,otro,indiferencia,informativo,0.8,1.0,0.2,0.9,False
2023-05-24,"Ya hicimos viral a #Villacorta y todos en contra de él por hablar mentiras. Se puso la soga al cuello al decir que Carlos Pineda tenia solo netcenteros. 
Estabamos hasta pidiendo que se endosara a Villacorta y sale con tremenda estupidez. 
Ya no hay marcha atras y #NoTeToca https://t.co/2KngVUrcqq",carlos pineda,0,4,2,0,1743,negativo,enojo,desaprobación,agresivo,0.2,0.8,0.9,0.8,False
2023-05-24,"Hablemos sobre Carlos Pineda 🚨 la democracia se decide en las urnas, no en las cortes. Atrévete a cambiar la corrupción este 25 de junio, #votadiferente #votasemilla🌱 https://t.co/mYKh3JEHZ3",carlos pineda,20,12,85,0,4110,positivo,esperanza,aprobación,informativo,0.8,0.9,0.4,0.9,False
2023-05-24,"#PORTADADEHOY

CC no resuelve y Carlos Pineda pide que no impriman papeletas

 ➡️ https://t.co/I0gkGe7OaC https://t.co/Nq9q8g9bOc",carlos pineda,9,2,24,1,8009,negativo,enojo,desaprobación,informativo,0.5,1.0,0.5,0.8,False
2023-05-24,"Carlos Pineda, rechaza ofrecimiento del Ministerio de Gobernación de asignarle 16 agentes para su seguridad y mediante un comunicado indica que, no utilizará recursos del Estado para su seguridad. https://t.co/oIkxKR1EGu",carlos pineda,0,1,4,0,518,positivo,esperanza,aprobación,informativo,0.8,0.9,0.2,0.9,False
2023-05-24,"Ptm, cada día mas seguro que Zury Ríos y Sandra Torres se van para segunda vuelta. DIOS NOS VA ABANDONAR.",sandra torres,0,0,1,0,219,negativo,enojo,desaprobación,agresivo,0.2,1.0,0.8,0.6,False
2023-05-24,"#ElMundo | Sandra Torres y Edmond Mulet encabezan preferencias electorales en Guatemala    

https://t.co/1rUEdALAo7 https://t.co/b24bTMxZ1S",sandra torres,2,0,1,0,1094,neutro,otro,información,informativo,1.0,1.0,0.0,1.0,False
2023-05-24,"¿Acaso Sandra Torres está autorizando a sus candidatos que pidan dinero al pueblo para la campaña?

Y los financiamientos privados, lo que sacan de alcaldías,etc ??

Tienen a los peores alcaldes y no conforme te sacan el dinero del bolsillo.

La UNE es una banda criminal. https://t.co/6zA9NAaaFm",sandra torres,0,0,5,30,954,negativo,enojo,desaprobación,agresivo,0.2,0.8,0.9,0.9,False
2023-05-24,Ni con besitos de los bolitos te toca ser presidente de Guatemala Sandra Torres 😂😂🤣🤣 https://t.co/7209updNVL,sandra torres,0,0,0,0,5,negativo,burla,desaprobación,humorístico,0.5,1.0,0.8,0.6,True
2023-05-24,"Quitar el IVA de los productos de la canasta básica es inviable, según explican expertos en economía y política.

🚨 Esta propuesta fue verificada por #LaLinterna y es engañosa 👇🏼👇🏼
https://t.co/a4wbjYf6yU https://t.co/7qNvYkQd8n",sandra torres,2,0,2,0,259,negativo,desilusión,desaprobación,informativo,0.8,0.9,0.6,0.9,False
2023-05-24,"#EpicentroGuate  «Los corruptos están utilizando las leyes, las instituciones para continuar en el poder, forzando una segunda vuelta entre Zury Ríos y Sandra Torres, ambas aliadas de actual gobierno», mencionó la @AlianzaRgt. https://t.co/iV6DkYmJmx",sandra torres,11,0,21,0,1432,negativo,enojo,desaprobación,informativo,0.5,1.0,0.7,0.9,False
2023-05-24,"Regalar bonos y que sigan siendo pobres. El desarrollo y la inversión pueden esperar más. 

No sé, huele como a Sandra Torres eso. https://t.co/9T157S2HWY",sandra torres,0,0,0,0,77,negativo,enojo,desaprobación,agresivo,0.2,0.8,0.7,0.8,False
2023-05-24,"No estoy en contra de que procuren bajarse a Sandra Torres, su partido ya debería de haberse extinguido y ha bajado lo suficiente en sus encuestas por lo que deberían de accionar. https://t.co/5eSDSrU5Wd",sandra torres,1,1,0,0,83,negativo,enojo,desaprobación,asertivo,0.5,1.0,0.7,0.8,False
2023-05-24,Como es posible que sigan mas candidatos quedando fuera de las elecciones y Sandra Torres sigue dentro ??  Porque ??,sandra torres,0,1,4,0,188,negativo,enojo,desaprobación,agresivo,0.2,1.0,0.8,0.8,False
2023-05-24,"La Consultoría Interdisciplinaria en Desarrollo S.A. (CID), en su última encuesta Carlos Pineda nuevamente resulta como el favorito para ganar la presidencia en las elecciones 2023.
Pineda mantiene el primer lugar con 22%, un 20% de Sandra, 16% de Ríos y 14% de Edmond Mulet. https://t.co/3gxsTqEvjM",edmond mulet,1,2,1,0,881,positivo,esperanza,aprobación,informativo,1.0,1.0,0.2,1.0,False
2023-05-24,"Zury Rios y Edmond Mulet son lo mismo, corruptos.
https://t.co/53MxPtxKEL",edmond mulet,0,0,0,0,52,negativo,enojo,desaprobación,agresivo,0.2,1.0,0.8,0.9,False
2023-05-24,"sin pensarlo, sin duda, la mejor y única opción es el Dr. Edmond Mulet. https://t.co/X1qRZt68F9",edmond mulet,0,0,0,0,17,positivo,esperanza,aprobación,asertivo,1.0,1.0,0.2,0.8,False
2023-05-24,"🇬🇹🇳🇮""La dictadura de Daniel Ortega es totalmente execrable"": afirma candidato a la presidencia de #Guatemala.

""Tenemos que crear un movimiento en contra de esta dictadura. No puede formar parte de ningún sistema de integración"".

Afirma Edmond Mulet sobre régimen de #Nicaragua. https://t.co/s1MvRv7JzK",edmond mulet,3,0,9,1,728,negativo,enojo,desaprobación,asertivo,0.5,1.0,0.8,1.0,False
2023-05-24,"El presidenciable del partido CABAL, Edmond Mulet fijó su postura y marcó distancia del Gobierno, luego de la publicación de La Hora. Más detalles 👇 https://t.co/btDG4kqZXm",edmond mulet,9,8,28,1,9699,neutro,otro,desaprobación,informativo,0.8,1.0,0.3,0.9,False
2023-05-24,Prefiero un Carlos Pineda que un Edmond Mulet! Simple…,edmond mulet,0,2,4,0,524,negativo,desprecio,desaprobación,asertivo,0.5,1.0,0.7,0.6,False
2023-05-24,"Sin el negador de la desnutrición oficial en Guatemala en la contienda, así es la intención de voto, según la encuesta encargada por @concriteriogt a Cid Gallup.
Dado el margen de error,  Edmond Mulet y Zury Ríos están técnicamente empatados. No está definido el segundo lugar. https://t.co/Cye0nnr4we",edmond mulet,2,16,26,1,8327,neutro,indiferencia,información,informativo,0.8,0.9,0.3,0.9,False
2023-05-24,"Carlos Pineda nuevamente resulta el favorito para ganar la presidencia según la última encuesta de @cidgallup.

@72_cpineda mantiene el primer lugar con un 22% de preferencia sobre un 20% de Sandra Torres, 16% de Ríos y 14% de Edmond Mulet. https://t.co/f7XmIsSV0X",edmond mulet,26,12,118,8,16289,positivo,esperanza,aprobación,informativo,1.0,1.0,0.2,1.0,False
2023-05-24,"🔸ENCUESTA | 

Sin Carlos Pineda, @cidgallup  muestra que @Edmondmulet subiría 7 puntos y la terna 
puntera quedaría así 👇🏻

🟢 Sandra Torres: 23% 
🔵 Edmond Mulet: 21%
⚪️ Zury Ríos: 19%",edmond mulet,6,4,14,0,1560,neutro,otro,informativo,informativo,0.8,1.0,0.2,1.0,False
2023-05-24,"Por más q Zury se aplique ríos de maquillaje en la cara, sigue y seguirá siendo hija de genocida con prohibición constitucional. No importa lo que diga la CC corrupta y cooptada, hay mucha gente en Gt que lucha contra el proyecto de la restauración total de impunidad terrorista.",zury rios,52,0,114,1,1622,negativo,enojo,desaprobación,agresivo,0.2,0.8,0.9,0.9,False
2023-05-24,"Zury Ríos y Héctor Cifuentes binomio presidencial de la coalición VALOR-UNIONISTA, participan en un conversatorio con integrantes de la Asociación de Jubilados de la PNC, en el cual detallan sobre la creación de la Secretaría de las Fuerzas de Seguridad. https://t.co/2JD2pcloUN",zury rios,6,5,25,0,8677,neutro,otro,aprobación,informativo,0.8,0.9,0.2,0.9,False
2023-05-24,Cuánto apostamos a que @72_cpineda anuncia su apoyo a Zury Ríos antes de las elecciones? https://t.co/U2XrmjXSIr,zury rios,0,0,0,0,93,negativo,enojo,desaprobación,irónico,0.5,1.0,0.8,0.9,False
2023-05-24,"Zury Ríos no solo le pasaba todo su historial personal y familiar, adicional a ello coloco a personajes que han hecho daño a Guatemala como Degenhart,  Jovel, entre otros. #NuncaTeTocara Zury. https://t.co/d5QYMudCyt",zury rios,0,0,0,0,89,negativo,enojo,desaprobación,agresivo,0.2,0.8,0.9,0.9,False
2023-05-24,Mi mamá me dijo que pensaba votar por Zury Ríos y yo estaba tipo: https://t.co/naDJC9vGKO,zury rios,0,0,2,0,199,neutro,sorpresa,indiferencia,humorístico,0.8,1.0,0.2,0.2,False
2023-05-24,Que bajo usar a Ríos Mont para criminalizar a Zury Ríos. Cada vez más infames y sin vergüenzas. https://t.co/nxHKWA2oct https://t.co/TyhhtidLOH,zury rios,10,3,20,0,1016,negativo,enojo,desaprobación,agresivo,0.2,1.0,0.8,0.8,False
2023-05-24,A quiénes más necesitan sacar del proceso eleccionario para que Zury Ríos pase a segunda vuelta y tenga chance de ganar???,zury rios,10,54,76,1,13273,negativo,enojo,desaprobación,agresivo,0.2,0.9,0.8,0.8,False
2023-05-24,"Quien putas es Manuel Conde? De verdad, de donde salió este personaje? https://t.co/mYZgfy0d5X",manuel conde,0,0,0,0,161,negativo,enojo,desaprobación,agresivo,0.2,1.0,0.8,0.5,False
2023-05-24,A puro huevo quieren meter en la pelea al Manuel Conde. 🤢 https://t.co/oIwzyHhbMm,manuel conde,0,0,0,0,73,negativo,disgusto,desaprobación,agresivo,0.2,1.0,0.8,0.5,False
2023-05-24,Lo que más me sorprende es que Manuel Conde vaya en ese puesto. https://t.co/Fn96LpUZDZ,manuel conde,0,0,0,0,116,neutro,sorpresa,indiferencia,informativo,0.8,1.0,0.2,0.8,False
2023-05-24,"Here’s a translated article about Don Manuel Fal Conde, Chief Delegate of the Requetés and one of the greatest historical figures of Carlism and great example for any Catholic man.

https://t.co/MMVWmnsTZv

#carlist #carlism #catholic",manuel conde,2,1,8,0,228,positivo,felicidad,aprobación,informativo,0.8,0.9,0.2,0.9,False
2023-05-24,"Manuel Fal Conde and Catholic Unity
https://t.co/bggUrWwAtg",manuel conde,2,0,12,0,202,neutro,otro,indiferencia,informativo,0.5,1.0,0.0,0.5,False
2023-05-24,"Señor Conde del Guácharo, candidato N•1 de la oposición, ¿Por qué propone endeudarnos con el FMI?
Ver video completo en 
https://t.co/akTV17HBMd

#conde #primarias #Venezuela #EEUU 
María Corina Machado
Manuel Rosales
 @ErGuacharo 
@hcapriles https://t.co/z9qBrtujSN",manuel conde,0,0,2,0,64,negativo,enojo,desaprobación,agresivo,0.2,0.8,0.7,0.9,False
2023-05-24,"Candidato Amílcar Rivera reafirma rumores de fraude electoral para favorecer a Sandra Torres, Zury Ríos, Edmond Mulet y Manuel Conde, ""responsables de haber apoyado"" corrupción del gobierno de Giammattei desde el Congreso.",manuel conde,1,0,1,0,100,negativo,enojo,desaprobación,agresivo,0.2,0.8,0.9,0.9,False
2023-05-24,No puedo decirte por quién votar. PERO si puedo decirte por quién NO votar. Y NO debes votar por Manuel Conde y todo el oficialismo de Vamos. Son el pacto de Corruptos!!! https://t.co/3BIKpzVGyn,manuel conde,0,0,0,0,12,negativo,enojo,desaprobación,asertivo,0.2,1.0,0.8,0.9,False
2023-05-24,"Si todo depende de que la CC resuelva respecto a la situación de Pineda, debemos preguntarnos ¿Qué político tiene mayores operadores políticos dentro de la Corte de Constitucionalidad para evitar que Carlos sea inscrito?

Zury?
Sandra? 
Manuel Conde? (VAMOS, partido oficialista) https://t.co/ebB1CFyEsi",manuel conde,6,12,28,1,6704,negativo,enojo,desaprobación,escéptico,0.5,0.8,0.7,0.9,False
2023-05-24,"Hay quienes sospechan que Mulet es el candidato elegido, otros que Manuel Conde, yo no dejo de sospechar de Zury y a veces pasamos de largo de Sandra ¿quién putas será el próximo presidente? 🙃🙃🙃",manuel conde,6,13,41,0,2652,neutro,incertidumbre,indiferencia,informal,0.5,0.8,0.4,0.8,False
2023-05-23,"El abogado constitucionalista, Édgar Ortiz, detalló que el tiempo es un obstáculo para la participación del partido Prosperidad Ciudadana y el proceso legal que por ahora está en manos de la Corte … https://t.co/j6b1jjCvPC",carlos pineda,1,1,10,1,7665,neutro,otro,indiferencia,informativo,0.8,0.9,0.2,0.9,False
2023-05-23,"Ahorra resulta que el @TSEGuatemala dice abiertamente que desobedecerá una orden judicial. 
Si ordenan la inclusión de Carlos Pineda o de Roberto Arzú deben obedecer y p u n t o. https://t.co/vp5d1pmVEj",carlos pineda,11,10,42,1,10767,negativo,enojo,desaprobación,agresivo,0.2,0.9,0.8,0.9,False
2023-05-23,Carlos Pineda viendo que Prosperidad Ciudadana lo abandono y que a Mulet ahora se puede burlar de el https://t.co/mylu7mrqwe,carlos pineda,0,0,2,0,1045,negativo,enojo,desaprobación,agresivo,0.2,0.8,0.5,0.7,False
2023-05-23,Edgar Chin dice que le robaron 25K por medio de una cuenta de ahorros y una tarjeta que él no creo y Carlos Pineda dice que también a él le robaron 300K de una de sus cuentas bancarias. ¿Será que son mentiras y de ahí salió el dinero para pagarle a sus “seguidores”?,carlos pineda,3,0,3,0,317,negativo,enojo,desaprobación,agresivo,0.2,0.8,0.9,0.9,False
2023-05-23,"Me tiene HARTO el Carlos Pineda, en realidad casi todos los candidatos a presidente y sus míseros vehículos electorales (partidos políticos).",carlos pineda,3,2,20,0,343,negativo,enojo,desaprobación,agresivo,0.2,0.9,0.7,0.8,False
2023-05-23,Ese pisado de Carlos Pineda en las últimas se descalabró solito …,carlos pineda,0,0,0,0,69,negativo,enojo,desaprobación,agresivo,0.2,0.9,0.7,0.6,False
2023-05-23,#NVR |#GUATEMALA | Carlos Pineda dice que el vicepresidenciable de Prosperidad Ciudadana no sabe de política. https://t.co/Ejk69ybGYo,carlos pineda,2,2,9,1,2022,negativo,enojo,desaprobación,informativo,0.5,1.0,0.8,0.9,False
2023-05-23,"Carlos Pineda afirmó  que su vicepresidenciable ( #EfraínOrozco ) “no sabe nada de política” Esta respuesta la dio durante una conferencia de prensa. 
#carlospineda #properidadciudadana #efraínorozco https://t.co/zuz5bG4I0s",carlos pineda,0,0,0,0,72,negativo,enojo,desaprobación,agresivo,0.2,0.9,0.8,0.8,True
2023-05-24,"en unos momentos, presentamos la más reciente encuesta de @cidgallup. Intención de voto con y sin Carlos Pineda https://t.co/GWSLPDKOqr",carlos pineda,2,1,13,0,2738,neutro,otro,informativo,serio,0.8,1.0,0.2,0.9,False
2023-05-24,#carlospineda Alguien me puede decir si carlos pineda va a participar o no ala candidatura,carlos pineda,0,0,1,0,69,neutro,otro,indiferencia,informativo,0.8,1.0,0.2,0.8,False
2023-05-24,Fundraiser by Karyn Useche Pineda : Carlos Cuomo necesita un trasplante de médula https://t.co/T7hh2BseFi,carlos pineda,5,0,1,0,39,neutro,otro,esperanza,informativo,1.0,1.0,0.0,1.0,False
2023-05-24,Y lo que ya gastamos en Carlos pineda ?,carlos pineda,0,1,0,0,214,negativo,enojo,desaprobación,escéptico,0.5,1.0,0.8,0.8,False
2023-05-24,"La candidatura de Carlos Pineda a la presidencia de Guatemala fue suspendida provisionalmente por la Corte de Apelaciones de lo Contencioso Administrativo del Organismo Judicial
https://t.co/5drgxZVes3",carlos pineda,3,0,16,0,18235,negativo,tristeza,desaprobación,informativo,0.5,1.0,0.5,1.0,False
2023-05-24,"Carlos Pineda expresidenciable incita a sus seguidores a la violencia, cayendo en sedición. https://t.co/zLrHsCCXvQ",carlos pineda,0,0,0,0,118,negativo,enojo,desaprobación,agresivo,0.2,0.8,0.9,0.9,False
2023-05-24,"Se apresuran a afirmar que Prosperidad Ciudadana ""abandonó"" a Carlos Pineda.
Amparo provisional dejó sin efecto asamblea en que se eligió a Lilian García como secretaria general PC
Diputada no puede actuar como representante legal sino como candidata del partido.
@prensa_libre https://t.co/8J6QgFntwE",carlos pineda,2,1,9,0,1106,negativo,enojo,desaprobación,informativo,0.5,0.8,0.6,0.9,False
2023-05-24,"JUGADA MAGISTRAL DE LA UNE PARA BAJARSE A CARLOS PINEDA || La maniobra de Lilian Piedad García Contreras, diputada actual de la UNE, Secretaria General del Partido Prosperidad Ciudadana confirma que el sistema político electoral es un Sistema Colapsado desde antes del Payaso https://t.co/X17B0R8KIM",carlos pineda,54,26,160,6,29347,negativo,enojo,desaprobación,agresivo,0.2,0.8,0.7,0.9,False
2023-05-24,"Carlos Pineda durmiendo con el enemigo, ahí lo tenía en su partido también.",carlos pineda,0,0,2,0,81,negativo,enojo,desaprobación,agresivo,0.2,1.0,0.8,0.8,False
2023-05-24,"Me despido de Carlos Pineda con esta frase....

Adiós popo!! https://t.co/3Noz8CGNSG",carlos pineda,0,1,1,0,262,negativo,disgusto,desaprobación,humorístico,0.5,1.0,0.8,0.2,False
2023-05-25,"Carlos pineda desistió de aceptar equipo de seguridad del Ministerio de Gobernación.

Ello, pese a que por recomendación del MP y tras un análisis de riesgo se había autorizado que se le diera resguardo.",carlos pineda,2,3,12,0,1069,neutro,indiferencia,desaprobación,informativo,0.8,1.0,0.2,0.9,False
2023-05-25,"Simplemente a Carlos Pineda no le toca.
Simplemente a Carlos Pineda no le toca.
Simplemente a Carlos Pineda no le toca. https://t.co/xHmmy5i5qG",carlos pineda,2,0,12,0,1500,negativo,enojo,desaprobación,agresivo,0.2,1.0,0.8,0.2,False
2023-05-25,"En Guatemala la prepotencia, altanería y berrinche se paga con un sistema de seguridad 😩😫  16 agentes de seguridad se asignan a Carlos Pineda, el asco 🤮lo asigna el MP🙄",carlos pineda,3,0,7,0,1071,negativo,enojo,desaprobación,agresivo,0.2,0.8,0.7,0.9,False
